action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,614421,[],CHEMBL615132,Concentration that cause 50% activation of human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)C(=O)Oc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c2)cc1OC(=O)C(C)C,,,CHEMBL1135472,J Med Chem,2002.0,"{'bei': '10.81', 'le': '0.20', 'lle': '-0.69', 'sei': '5.99'}",CHEMBL313613,,CHEMBL313613,6.30,0,http://www.openphacts.org/units/Nanomolar,163247,=,1,1,=,,AC50,nM,,500.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,AC50,uM,UO_0000065,,0.5
,,614424,[],CHEMBL615135,Compound was evaluated for the percent increase in activation concentration of human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C(=O)Oc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c2)cc1OC(=O)C(C)C,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL313613,,CHEMBL313613,,0,http://qudt.org/vocab/unit#Percent,163247,=,1,1,=,,Inhibition,%,,70.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,70.0
,,615459,[],CHEMBL615147,Compound at 100 uM was tested in vitro for inhibition of 15-lipoxygenase soybean,B,,,BAO_0000201,BAO_0000357,single protein format,O=C1CCCN(c2ccccc2)N1,,,CHEMBL1129426,J Med Chem,1996.0,,CHEMBL30110,,CHEMBL30110,,0,http://qudt.org/vocab/unit#Percent,245112,=,1,1,=,,Inhibition,%,,25.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,25.0
,Not Active,615764,[],CHEMBL615137,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO); NI is no inhibition,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(C[C@@H](C)[C@@H](C)Cc2cc(OC)c(OC)cc2NC(C)=O)c(NC(C)=O)cc1OC,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL88919,,CHEMBL88919,,0,http://qudt.org/vocab/unit#Percent,163230,,1,0,,,Inhibition,%,,,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,
,,615781,[],CHEMBL615134,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(O)c(O)c2)cc1OC,,,CHEMBL1135472,J Med Chem,2002.0,"{'bei': '18.87', 'le': '0.35', 'lle': '2.07', 'sei': '10.58'}",CHEMBL91531,,CHEMBL91531,6.24,0,http://www.openphacts.org/units/Nanomolar,163237,=,1,1,=,,IC50,nM,,580.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,0.58
,,617171,[],CHEMBL615132,Concentration that cause 50% activation of human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000186,BAO_0000357,single protein format,CCCCCC(=O)Oc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)CCCCC)c(OC(=O)CCCCC)c2)cc1OC(=O)CCCCC,,,CHEMBL1135472,J Med Chem,2002.0,"{'bei': '9.64', 'le': '0.18', 'lle': '-3.99', 'sei': '6.37'}",CHEMBL316389,,CHEMBL316389,6.70,0,http://www.openphacts.org/units/Nanomolar,163245,=,1,1,=,,AC50,nM,,200.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,AC50,uM,UO_0000065,,0.2
,,617174,[],CHEMBL615135,Compound was evaluated for the percent increase in activation concentration of human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000201,BAO_0000357,single protein format,CCCCCC(=O)Oc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)CCCCC)c(OC(=O)CCCCC)c2)cc1OC(=O)CCCCC,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL316389,,CHEMBL316389,,0,http://qudt.org/vocab/unit#Percent,163245,=,1,1,=,,Inhibition,%,,70.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,70.0
,Not Active,624559,[],CHEMBL615137,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO); NI is no inhibition,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(Br)c(C[C@@H](C)[C@@H](C)Cc2cc(OC)c(OC)cc2Br)cc1OC,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL88825,,CHEMBL88825,,0,http://qudt.org/vocab/unit#Percent,163231,,1,0,,,Inhibition,%,,,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,
,,624601,[],CHEMBL615136,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000201,BAO_0000357,single protein format,CCC(=O)Oc1cc(C[C@@H](C)[C@@H](C)Cc2cc(OC(=O)CC)c(OC(=O)CC)cc2[N+](=O)[O-])c([N+](=O)[O-])cc1OC(=O)CC,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL327172,,CHEMBL327172,,0,http://qudt.org/vocab/unit#Percent,163241,=,1,1,=,,Inhibition,%,,0.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,0.0
,,627078,[],CHEMBL615132,Concentration that cause 50% activation of human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000186,BAO_0000357,single protein format,CCC(=O)Oc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)CC)c(OC(=O)CC)c2)cc1OC(=O)CC,,,CHEMBL1135472,J Med Chem,2002.0,"{'bei': '12.39', 'le': '0.23', 'lle': '0.51', 'sei': '6.20'}",CHEMBL329336,,CHEMBL329336,6.52,0,http://www.openphacts.org/units/Nanomolar,163249,=,1,1,=,,AC50,nM,,300.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,AC50,uM,UO_0000065,,0.3
,,627081,[],CHEMBL615135,Compound was evaluated for the percent increase in activation concentration of human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000201,BAO_0000357,single protein format,CCC(=O)Oc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)CC)c(OC(=O)CC)c2)cc1OC(=O)CC,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL329336,,CHEMBL329336,,0,http://qudt.org/vocab/unit#Percent,163249,=,1,1,=,,Inhibition,%,,22.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,22.0
,,629793,[],CHEMBL615134,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Cc1cc(O)c(O)cc1Cl)[C@@H](C)Cc1cc(O)c(O)cc1Cl,,,CHEMBL1135472,J Med Chem,2002.0,"{'bei': '19.36', 'le': '0.41', 'lle': '2.32', 'sei': '8.88'}",CHEMBL314941,,CHEMBL314941,7.19,0,http://www.openphacts.org/units/Nanomolar,163236,=,1,1,=,,IC50,nM,,65.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,0.065
,,632286,[],CHEMBL615136,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO),B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(C[C@@H](C)[C@@H](C)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])c([N+](=O)[O-])cc1OC,,,CHEMBL1135472,J Med Chem,2002.0,,CHEMBL315910,,CHEMBL315910,,0,http://qudt.org/vocab/unit#Percent,163243,=,1,1,=,,Inhibition,%,,0.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,0.0
,,679708,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCc1ccc(NC(=O)c2ccccc2O)cc1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL81848,,CHEMBL81848,,0,http://qudt.org/vocab/unit#Percent,144697,=,1,1,=,,Inhibition,%,,99.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,99.0
,,679709,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccc(NC(=O)c2ccccc2O)cc1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '14.88', 'le': '0.27', 'lle': '2.21', 'sei': '4.91'}",CHEMBL81848,,CHEMBL81848,5.84,0,http://www.openphacts.org/units/Nanomolar,144697,=,1,1,=,,IC50,nM,,1450.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.45
,,694353,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccc(NC(=O)c2ccccc2O)cc1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL79402,,CHEMBL79402,,0,http://qudt.org/vocab/unit#Percent,144696,=,1,1,=,,Inhibition,%,,104.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,104.0
,,694354,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(NC(=O)c2ccccc2O)cc1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '15.34', 'le': '0.28', 'lle': '2.12', 'sei': '4.45'}",CHEMBL79402,,CHEMBL79402,5.82,0,http://www.openphacts.org/units/Nanomolar,144696,=,1,1,=,,IC50,nM,,1510.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.51
,,698940,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(C)C(=O)C(Cc2cccnc2)=C(C)C1=O,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL82479,,CHEMBL82479,,0,http://qudt.org/vocab/unit#Percent,144694,=,1,1,=,,Inhibition,%,,3.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,3.0
,,701470,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccc(/N=C(\S)Nc2ccc(O)c(O)c2)cc1)c1ccccc1O,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL79109,,CHEMBL79109,,0,http://qudt.org/vocab/unit#Percent,144693,=,1,1,=,,Inhibition,%,,103.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,103.0
,,701471,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(/N=C(\S)Nc2ccc(O)c(O)c2)cc1)c1ccccc1O,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '14.44', 'le': '0.28', 'lle': '1.62', 'sei': '5.00'}",CHEMBL79109,,CHEMBL79109,5.71,0,http://www.openphacts.org/units/Nanomolar,144693,=,1,1,=,,IC50,nM,,1950.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.95
,,702697,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCc1cccc(NC(=O)c2ccccc2O)c1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL81583,,CHEMBL81583,,0,http://qudt.org/vocab/unit#Percent,144699,=,1,1,=,,Inhibition,%,,102.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,102.0
,,702698,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1cccc(NC(=O)c2ccccc2O)c1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '14.72', 'le': '0.27', 'lle': '2.15', 'sei': '4.86'}",CHEMBL81583,,CHEMBL81583,5.78,0,http://www.openphacts.org/units/Nanomolar,144699,=,1,1,=,,IC50,nM,,1670.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.67
,,702704,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(/C=C/c1ccc(NC(=O)c2ccccc2O)cc1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL420775,,CHEMBL420775,,0,http://qudt.org/vocab/unit#Percent,144698,=,1,1,=,,Inhibition,%,,102.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,102.0
,,702705,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(NC(=O)c2ccccc2O)cc1)Nc1ccc(O)c(O)c1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '14.94', 'le': '0.27', 'lle': '2.12', 'sei': '4.91'}",CHEMBL420775,,CHEMBL420775,5.83,0,http://www.openphacts.org/units/Nanomolar,144698,=,1,1,=,,IC50,nM,,1470.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.47
,,709309,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccc(O)c(O)c1)c1ccc(NC(=O)c2ccccc2O)cc1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL421710,,CHEMBL421710,,0,http://qudt.org/vocab/unit#Percent,144692,=,1,1,=,,Inhibition,%,,100.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,100.0
,,709310,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(O)c(O)c1)c1ccc(NC(=O)c2ccccc2O)cc1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '16.18', 'le': '0.30', 'lle': '2.59', 'sei': '4.96'}",CHEMBL421710,,CHEMBL421710,5.90,0,http://www.openphacts.org/units/Nanomolar,144692,=,1,1,=,,IC50,nM,,1270.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.27
,,713202,[],CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccc(O)c(O)c1)c1ccc(NCc2ccccc2O)cc1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,,CHEMBL79275,,CHEMBL79275,,0,http://qudt.org/vocab/unit#Percent,144695,=,1,1,=,,Inhibition,%,,103.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,103.0
,,713203,[],CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(O)c(O)c1)c1ccc(NCc2ccccc2O)cc1,,,CHEMBL1136120,Bioorg Med Chem Lett,2003.0,"{'bei': '17.11', 'le': '0.31', 'lle': '2.33', 'sei': '5.89'}",CHEMBL79275,,CHEMBL79275,6.00,0,http://www.openphacts.org/units/Nanomolar,144695,=,1,1,=,,IC50,nM,,1010.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.01
,,729278,[],CHEMBL615133,Inhibition of partially purified 15-lipoxygenase from human leukocytes,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1cc(Cl)c2oc(Cc3ccc(OC)cc3)c(C)c2c1O,,,CHEMBL1124599,J Med Chem,1989.0,"{'bei': '12.75', 'le': '0.25', 'lle': '-1.25', 'sei': '10.32'}",CHEMBL17815,,CHEMBL17815,4.40,0,http://www.openphacts.org/units/Nanomolar,22431,=,1,1,=,,IC50,nM,,40000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,40.0
,,882545,[],CHEMBL615142,Inhibitory activity against 15-lipoxygenase was determined obtained from soya bean,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(c2ccccc2)N1,,,CHEMBL1146711,Bioorg Med Chem Lett,2004.0,"{'bei': '34.88', 'le': '0.64', 'lle': '4.73', 'sei': '17.49'}",CHEMBL7660,PHENIDONE,CHEMBL7660,5.66,0,http://www.openphacts.org/units/Nanomolar,310560,=,1,1,=,,IC50,nM,,2200.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,2.2
,,893417,[],CHEMBL615142,Inhibitory activity against 15-lipoxygenase was determined obtained from soya bean,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c2cccccc-2c2c(OCC)oc(=O)c(C#N)c12,,,CHEMBL1146711,Bioorg Med Chem Lett,2004.0,"{'bei': '13.68', 'le': '0.25', 'lle': '1.28', 'sei': '5.16'}",CHEMBL157082,,CHEMBL157082,4.62,0,http://www.openphacts.org/units/Nanomolar,310559,=,1,1,=,,IC50,nM,,24200.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,24.2
,,1270638,[],CHEMBL618398,Compound was tested for the percent of inhibition against soybean 15-LO (at 100 uM),B,,,BAO_0000201,BAO_0000357,single protein format,O=C(NO)c1ccc(-c2ccccc2)cc1,,,CHEMBL1123703,J Med Chem,1987.0,,CHEMBL154585,,CHEMBL154585,,0,http://qudt.org/vocab/unit#Percent,302084,=,1,1,=,,Inhibition,%,,30.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,30.0
,,1288478,[],CHEMBL615143,Inhibitory activity against soybean 15-lipoxygenase was evaluated,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(c2ccccc2)N1,,,CHEMBL1152112,Bioorg Med Chem Lett,1992.0,"{'bei': '39.32', 'le': '0.73', 'lle': '5.45', 'sei': '19.72'}",CHEMBL7660,PHENIDONE,CHEMBL7660,6.38,1,http://www.openphacts.org/units/Nanomolar,40622,=,1,1,=,,IC50,nM,,420.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,0.42
,,1291196,[],CHEMBL615144,Inhibitory activity against soybean 15-lipoxygenase was evaluated at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C1CCCN(c2ccccc2)N1,,,CHEMBL1152112,Bioorg Med Chem Lett,1992.0,,CHEMBL30110,,CHEMBL30110,,1,http://qudt.org/vocab/unit#Percent,40625,=,1,1,=,,Inhibition,%,,25.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Inhibition,%,UO_0000187,,25.0
,,1293856,[],CHEMBL615143,Inhibitory activity against soybean 15-lipoxygenase was evaluated,B,,,BAO_0000190,BAO_0000357,single protein format,NC1=NN(c2cccc(C(F)(F)F)c2)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1152112,Bioorg Med Chem Lett,1992.0,,CHEMBL274642,BW-755C,CHEMBL274642,,0,http://www.openphacts.org/units/Nanomolar,40627,=,1,1,=,,IC50,nM,,213000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,213.0
,,1462492,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccccc1Br,,,CHEMBL1138665,J Med Chem,2004.0,,CHEMBL186007,,CHEMBL186007,,0,http://www.openphacts.org/units/Nanomolar,378361,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,100.0
,,1462496,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(Br)c1,,,CHEMBL1138665,J Med Chem,2004.0,,CHEMBL185651,,CHEMBL185651,,0,http://www.openphacts.org/units/Nanomolar,378362,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,100.0
,,1462608,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(Br)cc1,,,CHEMBL1138665,J Med Chem,2004.0,"{'bei': '24.62', 'le': '0.73', 'lle': '2.11', 'sei': '21.06'}",CHEMBL57284,,CHEMBL57284,4.26,0,http://www.openphacts.org/units/Nanomolar,378384,=,1,1,=,,IC50,nM,,55000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,55.0
,,1462612,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,OCc1ccc(Br)cc1,,,CHEMBL1138665,J Med Chem,2004.0,,CHEMBL184410,,CHEMBL184410,,0,http://www.openphacts.org/units/Nanomolar,378385,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,100.0
,,1462616,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(Br)cc1,,,CHEMBL1138665,J Med Chem,2004.0,,CHEMBL187292,,CHEMBL187292,,0,http://www.openphacts.org/units/Nanomolar,378408,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,100.0
,,1462620,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(Br)cc1Br,,,CHEMBL1138665,J Med Chem,2004.0,"{'bei': '17.74', 'le': '0.68', 'lle': '1.55', 'sei': '22.09'}",CHEMBL186858,,CHEMBL186858,4.47,0,http://www.openphacts.org/units/Nanomolar,378409,=,1,1,=,,IC50,nM,,34000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,34.0
,,1462624,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1c(Br)cccc1Br,,,CHEMBL1138665,J Med Chem,2004.0,,CHEMBL111507,,CHEMBL111507,,0,http://www.openphacts.org/units/Nanomolar,378410,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,100.0
,,1462628,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,,,CHEMBL1138665,J Med Chem,2004.0,"{'bei': '23.01', 'le': '0.43', 'lle': '3.39', 'sei': '8.60'}",CHEMBL185893,,CHEMBL185893,6.96,0,http://www.openphacts.org/units/Nanomolar,378440,=,1,1,=,,IC50,nM,,110.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,0.11
,,1462632,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1c(Br)c(Br)c(Br)c(Br)c1Oc1ccc(Br)cc1Br,,,CHEMBL1138665,J Med Chem,2004.0,"{'bei': '8.71', 'le': '0.39', 'lle': '-2.02', 'sei': '19.50'}",CHEMBL362761,,CHEMBL362761,5.75,0,http://www.openphacts.org/units/Nanomolar,378441,=,1,1,=,,IC50,nM,,1800.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,1.8
,,1462636,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1c(Br)cc(Br)c(Br)c1Oc1ccc(Br)cc1Br,,,CHEMBL1138665,J Med Chem,2004.0,"{'bei': '9.13', 'le': '0.38', 'lle': '-1.70', 'sei': '17.99'}",CHEMBL186098,,CHEMBL186098,5.30,0,http://www.openphacts.org/units/Nanomolar,378471,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,5.0
,,1462640,[],CHEMBL831078,Inhibitory effect on human reticulocyte 15-lipoxygenase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Br)cc(Br)c1Oc1cc(Br)cc(Br)c1O,,,CHEMBL1138665,J Med Chem,2004.0,"{'bei': '9.40', 'le': '0.34', 'lle': '-1.24', 'sei': '12.92'}",CHEMBL186099,,CHEMBL186099,5.00,0,http://www.openphacts.org/units/Nanomolar,378472,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,IC50,uM,UO_0000065,,10.0
